"Länderarbeitskreis Energiebilanzen"
"Vollständige Energiebilanz "
"Einheit: Terajoule"
" "
Land;Jahr;Bilanzzeile;Anm;Insgesamt;"Kohle (roh)";Briketts;Koks;"Andere Steinkohlen produkte";"Kohle (roh)";Briketts;"Koks, Hartbraun kohle, andere Braunkohlen produkte";"Erdöl (roh)";Rohbenzin;"Ottokraft stoffe";"Dieselkraft stoffe";"Flugturbinen kraftstoffe";"Heizöl leicht";"Heizöl schwer";Petrolkoks;"Andere Mineralöl produkte";Flüssiggas;Raffineriegas;"Kokereigas, Stadtgas";"Gichtgas, Konvertergas";"Erdgas, Erdölgas";"Grubengas, sonstige Gase";"Klärgas, Deponiegas";Wasserkraft;Windkraft;Solarenergie;"Biomasse 1)";"Sonstige erneuerbare Energien 2)";Strom;Kernenergie;Fernwärme;"Andere Energieträger";Stand
Sachsen-Anhalt;2017;Primärenergieverbrauch;;498577.460780045;2263.41386;0;2197.512;0;73147.881;1191.996;3631.293568;402744.917566045;-15622.112;-70420.171806;-86295.967656;-13842.0336;-33613.353;-7377.282352;28.007;-29908.751;-2393.196;0;0;0;171585.0648;0;647.2090000000001;387.968;32270.632;7594.268;65911.935;815.467;-24002.5536;0;0;17635.317;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;5423.623;0;0;0;0;5423.623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);57024.109;0;0;0;0;43570.021;0;0;0;0;0;0;0;214.569;0;0;76.539;0;0;0;0;1820.34;0;0;0;0;0;5262.301;0;0;0;1131.97;4948.369000000001;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;45219.8416;0;0;0;0;7881.573;0;0;0;0;0;0;0;88.848;0;0;12.686;0;0;0;0;26191.4076;0;0;0;0;0;5957.668000000001;0;0;0;439.559;4648.1;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Industriewärmekraftwerke";;39661.31998192;0;0;0;0;11297.149;326.429;2566.425;0;0;0;1.04658192;0;159.512;0;0;5990.982;0;269.411;0;0;9272.9124;0;0;0;0;0;7228.045000000001;0;0;0;2549.408;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Wasserkraftwerke";;627.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387.968;0;0;0;0;239.112;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;54442.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;610.146;0;32270.632;7090.268;14471.884;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Heizwerke";LAK2);18188.7724;84.48;0;0;0;0;0;103.197;0;0;0;0;0;224.099;0;0;2.149;3.049;0;0;0;7677.0144;0;0;0;0;0;5203.826;0;0;0;0;4890.9580000000005;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Raffinerien";;412221.845566045;0;0;0;0;0;0;0;402744.917566045;3082.112;0;0;0;0;0;0;6394.816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Sonstige Energieerzeuger";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Einsatz: Insgesamt";;632809.521547965;84.48;0;0;0;68172.366;326.429;2669.622;402744.917566045;3082.112;0;1.04658192;0;687.028;0;0;12477.172;3.049;269.411;0;0;44961.6744;0;610.146;387.968;32270.632;7090.268;38123.723999999995;0;239.112;0;4120.937;14487.427;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;5066.852;0;0;0;0;0;1045.062;4021.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);23108.328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23108.328;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;32301.6596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12489.9156;0;19811.744;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Industriewärmekraftwerke";;15640.7148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15640.7148;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Wasserkraftwerke";;571.0068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;571.0068;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;44675.028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44675.028;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Heizwerke";LAK2);16810.162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16810.162;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Raffinerien";;399450.112913;0;0;0;0;0;0;0;0;20955;86633.77572;130666.43508;13905.8484;47492.961;7378.452299;4077.312;72525.67;5057.361414;10757.297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Sonstige Energieerzeuger";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Ausstoß: Insgesamt";;537623.864113;0;0;0;0;0;1045.062;4021.79;0;20955;86633.77572;130666.43508;13905.8484;47492.961;7378.452299;4077.312;72525.67;5057.361414;10757.297;0;0;0;0;0;0;0;0;0;0;96484.9932;0;36621.906;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;2045.6236;0;0;0;0;1330.578;0;0;0;0;0;0;0;1.811;0;0;0;0;0;0;0;0;0;0;0;0;0;16.913;0;664.8156;0;31.506;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Kraftwerke, Heizwerke";;7310.6152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4893.9552;0;2416.66;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;265.59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144.324;0;0;0;0;0;0;0;121.266;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;22306.53;0;0;0;0;0;0;0;0;0;0;0;0;43.386;0;4077.312;4278.018;0;10487.885;0;0;658.0764;0;0;0;0;0;0;0;2612.7216;0;149.131;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Sonstige Energieerzeuger";;240.8096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.2424;0;15.554;0;0;0;0;0;156.0132;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Umw-Verbrauch: Insgesamt";;32169.1684;0;0;0;0;1330.578;0;0;0;0;0;0;0;45.197;0;4077.312;4278.018;0;10487.885;0;0;871.6428;0;15.554;0;0;0;16.913;0;8448.7716;0;2597.297;0;19.11.2020
Sachsen-Anhalt;2017;"Fackel- und Leitungsverluste";;5143.096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;463.6116;0;11.814;0;0;0;0;0;2115.7524;0;2551.918;0;19.11.2020
Sachsen-Anhalt;2017;"Energieangebot nach Umwandlungsbilanz";;366079.53894508;2178.93386;0;2197.512;0;3644.937;1910.629;4983.461568;0;2250.776;16213.603914;44369.42084208;63.8148000000019;13147.383;1.16994699999941;28.0069999999996;25861.729;2661.116414;0.00100000000020373;0;0;125288.136;0;9.69499999999999;0;0;504;27771.298;815.467;61678.8036;0;27351.754;3147.8900000000003;19.11.2020
Sachsen-Anhalt;2017;"Nichtenergetischer Verbrauch";;59471.7036;0;0;0.997;0;307.848;0;404.862;0;2250.776;0;0;0;0;0;0;24449.185;0;0;0;0;31459.6476;0;0;0;0;0;0;0;0;0;0;598.388;19.11.2020
Sachsen-Anhalt;2017;"Statistische Differenzen";;7991.46152268079;59.7123800000004;0;0.00630599999992409;0;318.761000000001;-2.404;-716.171999999999;0;0;-0.00000000000545696821;0.00286168081220239;-0.00000000000192557081;-0.00183199999992212;-0.0403429999994107;0.000000000000394351218;0.00100000000747968;-0.000760000000354921;-0.00100000000020373;0;0;-0.00360000001091976;0;0.000000000000014210854;0;0;0;0.0021099999967759695;0.00100000000009004;-0.0036000000036438;0;8331.59999999999;0.0020000000019990737;19.11.2020
Sachsen-Anhalt;2017;Endenergieverbrauch;;314599.296867761;2238.64624;0;2196.521306;0;3655.85;1908.225;3862.427568;0;0;16213.603914;44369.4237037608;63.8148;13147.381168;1.129604;28.007;1412.545;2661.115654;0;0;0;93828.4848;0;9.695;0;0;504;27771.300109999996;815.468;61678.8;0;35683.354;2549.504;19.11.2020
Sachsen-Anhalt;2017;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;148029.148619761;2189.379;0;2196.521306;0;3655.85;812.102;3839.31;0;0;0;21.9861997608;0;985.582;1.129604;28.007;1401.374;102.219;0;0;0;55172.1024;0;9.695;0;0;0;14587.565110000001;2.047;35859.294;0;24615.481;2549.504;19.11.2020
Sachsen-Anhalt;2017;Schienenverkehr;;3149.501536;0;0;0;0;0;0;0;0;0;0;1206.170736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63.724;0;1879.6068;0;0;0;19.11.2020
Sachsen-Anhalt;2017;Straßenverkehr;;54929.371552;0;0;0;0;0;0;0;0;0;15540.836472;36105.15708;0;0;0;0;0;483.979;0;0;0;231.2208;0;0;0;0;0;2550.477;0;17.7012;0;0;0;19.11.2020
Sachsen-Anhalt;2017;Luftverkehr;;83.931204;0;0;0;0;0;0;0;0;0;20.116404;0;63.8148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Küsten- und Binnenschifffahrt";;211.663672;0;0;0;0;0;0;0;0;0;0;201.042672;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.621;0;0;0;0;0;19.11.2020
Sachsen-Anhalt;2017;"Verkehr insgesamt";;58374.467964;0;0;0;0;0;0;0;0;0;15560.952876;37512.370488;63.8148;0;0;0;0;483.979;0;0;0;231.2208;0;0;0;0;0;2624.822;0;1897.308;0;0;0;19.11.2020
Sachsen-Anhalt;2017;Haushalte;;65760.634416;38.53441;0;0;0;0;1096.123;0;0;0;225.808812;0;0;8848.611456;0;0;0;1194.743538;0;0;0;24451.9272;0;0;0;0;474.677;10170.845;813.421;11345.922;0;7100.021;0;19.11.2020
Sachsen-Anhalt;2017;"Gewerbe, Handel, Dienstleistungen u übrige Verbraucher";;42435.045868;10.73283;0;0;0;0;0;23.117568;0;0;426.842226;6835.067016;0;3313.187712;0;0;11.171;880.174116;0;0;0;13973.2344;0;0;0;0;29.323;388.068;0;12576.276;0;3967.852;0;19.11.2020
Sachsen-Anhalt;2017;"Haushalte, Gewerbe, Handel und Dienstleistungen u übrige Verbraucher";;108195.680284;49.26724;0;0;0;0;1096.123;23.117568;0;0;652.651038;6835.067016;0;12161.799168;0;0;11.171;2074.917654;0;0;0;38425.1616;0;0;0;0;504;10558.912999999999;813.421;23922.198;0;11067.873;0;19.11.2020
Sachsen-Anhalt;2018;Gewinnung;;241768.889;0;0;0;0;87342.008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4300.182;872.614;712.5889999999999;324.014;30059.662;9266.116;90767.742;882.136;0;0;0;17241.826;13.01.2021
Sachsen-Anhalt;2018;Bezüge;;696557.128;2744.914;0;1817.669;0;157.215;2025.009;8220.596791;479538.117;0;0;0;0;0;0;0;0;0;0;0;0;202053.6072;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;Bestandsentnahmen;;309.629029;0;0;161.295;0;140.253;1.529;2.72;0;0;0;0;0;0;0.121029;0.623;0;1.8;0;0;0;0;0;0;0;0;0;1.288;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;Energieaufkommen;;938635.646;2744.914;0;1978.964;0;87639.476;2026.538;8223.316791000001;479538.117;0;0;0;0;0;0.121029;0.623;0;1.8;0;0;0;206353.7892;872.614;712.5889999999999;324.014;30059.662;9266.116;90769.03;882.136;0;0;0;17241.826;13.01.2021
Sachsen-Anhalt;2018;Lieferungen;;370790.5308;0;0;0;0;9367.164;270.396;1913.45;0;19391.152;83372.30575;122410.823;18390.732;34435.455;7578.190492;0.623;18050.641;3876.263;0;0;0;0;0;0;0;0;0;28117.35;0;23615.9856;0;0;0;13.01.2021
Sachsen-Anhalt;2018;Bestandsaufstockungen;;24827.83077;282.906;0;0;0;851.687;0;9.847;0;0;0;0.107;0;173.49;0;0;121.263;0;0;0;0;23292.5544;0;0;0;0;0;46.372371;0;0;0;0;49.604;13.01.2021
Sachsen-Anhalt;2018;Primärenergieverbrauch;;543017.2844;2462.008;0;1978.964;0;77420.625;1756.142;6300.019791;479538.117;-19391.152;-83372.30575;-122410.93;-18390.732;-34608.945;-7578.069463;0;-18171.904;-3874.463;0;0;0;183061.2348;872.614;712.5889999999999;324.014;30059.662;9266.116;62605.30762899999;882.136;-23615.9856;0;0;17192.222;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Steinkohlen- und Braunkohlenbrikettfabriken";;4377.942;0;0;0;0;4377.942;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);66234.0862;0;0;0;0;;0;0;0;0;0;0;0;99.95;0;0;;0;0;0;0;2074.3272;0;0;0;0;0;;0;0;0;815.472;;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;;0;0;0;0;;0;0;0;0;0;0;0;42.975;0;0;;0;0;0;0;23957.4528;0;0;0;0;0;;0;0;0;667.795;;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Industriewärmekraftwerke";;;0;0;0;0;9782.817;223.6;2492.769;0;0;0;0.018;0;102.994;0;0;5837.014;0;;0;0;6968.5488;0;6.648;0;0;0;5713.7540260000005;0;0;0;1138.967;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Wasserkraftwerke";;812.8832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;324.014;0;0;0;0;488.8692;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Windkraft-, Fotovoltaik- und andere Anlagen";;52850.586;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639.9300000000001;0;30059.662;8708.116;;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Heizwerke";LAK2);18175.753;107.254;0;0;0;12.569;0;;0;0;0;0;0;140.772;0;0;0;0;0;0;0;8980.7364;0;0;0;0;0;;0;0.1836;0;;;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Raffinerien";;488895.699;0;0;0;0;0;0;0;479538.117;2259.312;0;0;0;0;0;0;7098.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Sonstige Energieerzeuger";;2134.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2134.548;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Einsatz: Insgesamt";;707611.048;107.254;0;0;0;71201.721;223.6;;479538.117;2259.312;0;0.018;0;386.691;0;0;;0;;0;0;44115.6132;0;646.578;324.014;30059.662;8708.116;;0;489.0528;0;;;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Steinkohlen- und Braunkohlenbrikettfabriken";;3628.49302;0;0;0;0;0;283.99202;3344.501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Wärmekraftwerke der allgemeinen Versorgung (ohne KWK)";LAK2);25929.2736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25929.2736;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Heizkraftwerke der allgemeinen Versorgung (nur KWK)";;30889.4218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11184.5808;0;19704.841;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Industriewärmekraftwerke";;14737.6008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14737.6008;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Kernkraftwerke";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Wasserkraftwerke";;860.994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;860.994;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Windkraft-, Fotovoltaik- und andere Anlagen";;44023.194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43775.802;0;247.392;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Heizwerke";LAK2);15114.715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15114.715;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Hochöfen, Konverter";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Raffinerien";;451148.3609;0;0;0;0;0;0;0;0;23172.248;99393.27986;165507.25;18617.0584;49146.833;;;63901.031;7101.82575;11951.338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Sonstige Energieerzeuger";;1175.4432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;315.594;0;0;0;0;0;0;0;0;0;0;859.8492;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Ausstoß: Insgesamt";;587507.4963;0;0;0;0;0;283.99202;3344.501;0;23172.248;99393.27986;165507.25;18617.0584;49146.833;;;63901.031;7101.82575;12266.932;0;0;0;0;0;0;0;0;0;0;97348.1004;0;35066.948;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Kokereien";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Steinkohlenbergbau, Braunkohlenbergbau";;;0;0;0;0;1211.429;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;14.392;0;692.46;0;33.766;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Kraftwerke, Heizwerke";;4415.8284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4415.8284;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Erdöl- und Erdgasgewinnung";;529.7328;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398.538;0;0;0;0;0;0;0;131.1948;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Mineralölverarbeitung (einschl Stein- und Braunkohlenbrikettfabriken)";;;0;0;0;0;0;0;2092.246;0;0;0;0;0;;0;;;0;;0;0;;0;0;0;0;0;0;0;;0;194.43;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Sonstige Energieerzeuger";;1342.044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;;0;;0;13.01.2021
Sachsen-Anhalt;2018;"Umw-Verbrauch: Insgesamt";;36074.0344;0;0;0;0;1211.429;0;2092.246;0;0;0;0;0;102.049;0;;;0;;0;0;1631.4372;0;0;0;0;0;14.392;0;8841.4272;0;;0;13.01.2021
Sachsen-Anhalt;2018;"Fackel- und Leitungsverluste";;6517.0972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555.5052;0;25.451;0;0;0;0;0;3664.8;0;2271.341;0;13.01.2021
Sachsen-Anhalt;2018;"Energieangebot nach Umwandlungsbilanz";;380322.6011;2354.754;0;1978.964;0;5007.475;1816.53402;;0;1521.784;16020.97411;43096.302;226.3264;14049.148;;0;;3227.36275;-0.00000000000182;0;0;136758.6792;872.614;40.56;0;0;558;;882.136;60736.8348;0;29654.988;;13.01.2021
Sachsen-Anhalt;2018;"Nichtenergetischer Verbrauch";;64942.30611;0;0;;0;297.65;0;;0;1521.784;0;0;0;0;0;0;;0;0;0;0;35435.52;;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Statistische Differenzen";;7106.939811;-0.000704;0;-0.0000000000000346;0;0.00000000000489;0.00288;-0.00689;0;-0.00000000000341;-0.00000000000909;0.00004;0.0214;0.0264;0.0197;0;0;0.000524;0.00000000000182;0;0;0.0036;0;0.0000000000000355;0;0;0;0.0008439999996306;0;0.0000000000146;0;7106.871;0.001000000000114;13.01.2021
Sachsen-Anhalt;2018;Endenergieverbrauch;;322487.2348;2354.753296;0;;0;4709.825;1816.5369;3931.6137909999998;0;0;16020.97411;43096.30204;226.3478;14049.17443;;0;;3227.363274;0;0;0;101323.1628;;40.56;0;0;558;;882.136;60736.8348;0;36761.859;;13.01.2021
Sachsen-Anhalt;2018;"Gew Steine u Erden, sonst Bergbau, Verarbeitendes Gewerbe insgesamt";;151383.044;2274.784;0;;0;4709.825;816.623;3914.227;0;0;0;12.013;0;945.252;;0;;91.533;0;0;0;60240.0132;;40.56;0;0;0;;5.179;35988.6204;0;24142.008;;13.01.2021
Sachsen-Anhalt;2018;Schienenverkehr;;3215.44532;0;0;0;0;0;0;0;0;0;0;1200.11472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69.077;0;1946.2536;0;0;0;13.01.2021
Sachsen-Anhalt;2018;Straßenverkehr;;54229.64808;0;0;0;0;0;0;0;0;0;15403.89688;35243.49689;0;0;0;0;0;606.826512;0;0;0;238.6548;0;0;0;0;0;2710.673;0;26.1;0;0;0;13.01.2021
Sachsen-Anhalt;2018;Luftverkehr;;233.793482;0;0;0;0;0;0;0;0;0;7.445682;0;226.3478;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Küsten- und Binnenschifffahrt";;212.088728;0;0;0;0;0;0;0;0;0;0;200.01912;0;0.556608;0;0;0;0;0;0;0;0;0;0;0;0;0;11.513;0;0;0;0;0;13.01.2021
Sachsen-Anhalt;2018;"Verkehr insgesamt";;57890.97561;0;0;0;0;0;0;0;0;0;15411.34256;36643.63073;226.3478;0.556608;0;0;0;606.826512;0;0;0;238.6548;0;0;0;0;0;2791.263;0;1972.3536;0;0;0;13.01.2021
Sachsen-Anhalt;2018;Haushalte;;67802.58137;63.028504;0;0;0;0;999.9139;0;0;0;223.326918;0;0;11194.54291;0;0;20.63;1835.38314;0;0;0;24162.3576;0;0;0;0;534.006;9865.244;810.484;10822.7844;0;7270.88;0;13.01.2021
